%time,field.header.seq,field.header.stamp,field.header.frame_id,field.radiation_type,field.field_of_view,field.min_range,field.max_range,field.range
1474475465641839423,354,1474475465648697976,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475465968562232,355,1474475465968815268,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475466280182650,356,1474475466288830349,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475466606189897,357,1474475466607659420,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475466937029204,358,1474475466929273530,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475467241713277,359,1474475467247457075,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475467564986057,360,1474475467567430189,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475467878344056,361,1474475467887261095,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475468173578636,362,1474475468178201646,dvl,0,0.0174532923847,0.5,75.0,0.0
1474475468463816589,363,1474475468470170225,dvl,0,0.0174532923847,0.5,75.0,3.28999996185
1474475468913317042,364,1474475468918437981,dvl,0,0.0174532923847,0.5,75.0,3.33999991417
1474475469364549449,365,1474475469363991830,dvl,0,0.0174532923847,0.5,75.0,3.24000000954
1474475469805294577,366,1474475469811471197,dvl,0,0.0174532923847,0.5,75.0,3.26999998093
1474475470133958041,367,1474475470137106834,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475470473172523,368,1474475470477954918,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475470821192086,369,1474475470827306109,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475471148270856,370,1474475471151232937,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475471490331938,371,1474475471497773614,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475471827476600,372,1474475471827031325,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475472165317408,373,1474475472167893053,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475472503148805,374,1474475472508171460,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475472841811229,375,1474475472847647358,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475473188935362,376,1474475473187753158,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475473520838798,377,1474475473527758835,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475473856136306,378,1474475473867410728,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475474165714507,379,1474475474175390208,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475474464299183,380,1474475474464928985,dvl,0,0.0174532923847,0.5,75.0,3.23000001907
1474475474750647902,381,1474475474753956181,dvl,0,0.0174532923847,0.5,75.0,3.22000002861
1474475475069508227,382,1474475475076762832,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475475365783414,383,1474475475368729248,dvl,0,0.0174532923847,0.5,75.0,0.0
1474475475682366325,384,1474475475686767131,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475476002880393,385,1474475476007006359,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475476328694196,386,1474475476328457569,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475476646484848,387,1474475476651297733,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475476987834800,388,1474475476997933325,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475477336383263,389,1474475477337490837,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475477672985760,390,1474475477677594542,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475478018050836,391,1474475478017562978,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475478351256436,392,1474475478357781323,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475478689018033,393,1474475478697238586,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475479034573400,394,1474475479037794082,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475479368808380,395,1474475479377938110,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475479712397028,396,1474475479717859035,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475480020943006,397,1474475480026002402,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475480348261368,398,1474475480349290092,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475480664629349,399,1474475480668543294,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475480980908903,400,1474475480988686566,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475481302946195,401,1474475481308910024,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475481622173572,402,1474475481626090640,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475481958686838,403,1474475481967895724,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475482277822679,404,1474475482285686046,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475482606194665,405,1474475482606853178,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475482921852590,406,1474475482928452208,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475483241434597,407,1474475483247208625,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475483567939636,408,1474475483568352715,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475483888734656,409,1474475483888537276,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475484204675887,410,1474475484208398693,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475484536712287,411,1474475484528682230,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475484840286769,412,1474475484848748825,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475485167858414,413,1474475485168616475,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475485485684765,414,1474475485488587265,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475485804571216,415,1474475485808615263,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475486123786897,416,1474475486128745775,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475486441463107,417,1474475486448386972,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475486767710505,418,1474475486768972466,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475487087388222,419,1474475487088839584,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475487404206483,420,1474475487409045288,dvl,0,0.0174532923847,0.5,75.0,-1.0
