%time,field.header.seq,field.header.stamp,field.header.frame_id,field.radiation_type,field.field_of_view,field.min_range,field.max_range,field.range
1475331128405150681,376,1475331128355200444,dvl,0,0.0174444448203,0.5,75.0,17.3109264374
1475331128604903224,377,1475331128601003185,dvl,0,0.0174444448203,0.5,75.0,17.3061466217
1475331128805067856,378,1475331128780171739,dvl,0,0.0174444448203,0.5,75.0,17.3036956787
1475331129004902449,379,1475331128953023243,dvl,0,0.0174444448203,0.5,75.0,17.303571701
1475331129204924982,380,1475331129199264972,dvl,0,0.0174444448203,0.5,75.0,17.3028812408
1475331129405109572,381,1475331129377089801,dvl,0,0.0174444448203,0.5,75.0,17.298789978
1475331129605036838,382,1475331129562352130,dvl,0,0.0174444448203,0.5,75.0,17.2954463959
1475331129805584216,383,1475331129752500129,dvl,0,0.0174444448203,0.5,75.0,17.2913036346
1475331130004926188,384,1475331129971582701,dvl,0,0.0174444448203,0.5,75.0,17.2855834961
1475331130204956968,385,1475331130150814000,dvl,0,0.0174444448203,0.5,75.0,17.2791938782
1475331130405102324,386,1475331130369374958,dvl,0,0.0174444448203,0.5,75.0,17.2719230652
1475331130604979000,387,1475331130602306075,dvl,0,0.0174444448203,0.5,75.0,17.2662029266
1475331130804841662,388,1475331130786835456,dvl,0,0.0174444448203,0.5,75.0,17.2600784302
